"cruise","ship","ship_code","order_occupied","tow_type","net_type","tow_number","net_location","standard_haul_factor","volume_sampled","percent_sorted","sample_quality","latitude","longitude","line","station","time","scientific_name","common_name","itis_tsn","calcofi_species_code","egg_count","eggs_10m2","eggs_1000m3","statline"
195206,"YELLOWFIN","YE",2,"Oblique","C1",1,"starboard",2.41,"497.0","1.0",0,33.666668,-118.975,86.7,40,1952-06-03 19:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 40"
195206,"YELLOWFIN","YE",3,"Oblique","C1",1,"starboard",2.42,"511.0","1.0",0,33.495,-119.31167,86.7,45,1952-06-03 23:35:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 45"
195206,"YELLOWFIN","YE",4,"Oblique","C1",1,"starboard",1.62,"207.0","1.0",0,33.333332,-119.65833,86.7,50,1952-06-04 02:33:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
195206,"YELLOWFIN","YE",5,"Oblique","C1",1,"starboard",2.72,"467.0","0.5",0,33.17,-120.003334,86.7,55,1952-06-04 05:13:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 55"
195206,"YELLOWFIN","YE",6,"Oblique","C1",1,"starboard",3.31,"391.0","0.25",0,32.958332,-120.333336,86.7,60,1952-06-04 07:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 60"
195206,"YELLOWFIN","YE",7,"Oblique","C1",1,"starboard",3.25,"228.0","0.5",0,32.658333,-121.03333,86.7,70,1952-06-04 14:11:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 70"
195206,"YELLOWFIN","YE",8,"Oblique","C1",1,"starboard",2.88,"418.0","1.0",0,32.2,-121.71667,86.7,80,1952-06-04 20:07:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 80"
195206,"YELLOWFIN","YE",9,"Oblique","C1",1,"starboard",2.75,"441.0","1.0",0,31.075,-122.666664,90,100,1952-06-05 05:35:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
195206,"YELLOWFIN","YE",10,"Oblique","C1",1,"starboard",2.86,"448.0","1.0",0,31.416666,-121.98333,90,90,1952-06-05 12:14:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 90"
195206,"YELLOWFIN","YE",11,"Oblique","C1",1,"starboard",2.85,"433.0","1.0",0,31.808332,-121.23333,90,80,1952-06-05 17:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
195206,"YELLOWFIN","YE",12,"Oblique","C1",1,"starboard",3.16,"399.0","0.5",0,32.075,-120.65,90,70,1952-06-05 22:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
195206,"YELLOWFIN","YE",14,"Oblique","C1",1,"starboard",3.68,"373.0","1.0",0,32.425,-119.99167,90,60,1952-06-06 03:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
195206,"YELLOWFIN","YE",15,"Oblique","C1",1,"starboard",3.03,"412.0","1.0",0,32.658333,-119.5,90,53,1952-06-06 08:01:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 53"
195206,"YELLOWFIN","YE",16,"Oblique","C1",1,"starboard",3.35,"385.0","0.5",0,32.925,-118.941666,90,45,1952-06-06 12:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 45"
195206,"YELLOWFIN","YE",17,"Oblique","C1",1,"starboard",2.73,"440.0","1.0",0,33.191666,-118.39167,90,37,1952-06-06 17:22:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 37"
195206,"YELLOWFIN","YE",18,"Oblique","C1",1,"starboard",1.91,"379.0","1.0",0,33.408333,-117.916664,90,30,1952-06-06 21:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 30"
195206,"YELLOWFIN","YE",19,"Oblique","C1",1,"starboard",1.19,"274.0","0.5",0,33.475,-117.775,90,28,1952-06-07 00:29:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 28"
195206,"YELLOWFIN","YE",21,"Oblique","C1",1,"starboard",3.14,"407.0","1.0",0,32.833332,-117.525,93.3,30,1952-06-07 06:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 30"
195206,"YELLOWFIN","YE",22,"Oblique","C1",1,"starboard",3.22,"389.0","1.0",0,32.666668,-117.86667,93.3,35,1952-06-07 10:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 35"
195206,"YELLOWFIN","YE",23,"Oblique","C1",1,"starboard",3.51,"376.0","1.0",0,32.5,-118.208336,93.3,40,1952-06-07 12:31:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 40"
195206,"YELLOWFIN","YE",24,"Oblique","C1",1,"starboard",3.53,"366.0","0.5",0,32.333332,-118.55,93.3,45,1952-06-07 16:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 45"
195206,"YELLOWFIN","YE",25,"Oblique","C1",1,"starboard",3.78,"356.0","0.5",0,32.166668,-118.89167,93.3,50,1952-06-07 18:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"8.0",60.48,"NaN","93.3 50"
195206,"YELLOWFIN","YE",26,"Oblique","C1",1,"starboard",3.5,"387.0","1.0",0,31.983334,-119.21667,93.3,55,1952-06-07 21:15:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 55"
195206,"YELLOWFIN","YE",27,"Oblique","C1",1,"starboard",3.67,"361.0","1.0",0,31.808332,-119.53333,93.3,60,1952-06-07 23:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
195206,"YELLOWFIN","YE",29,"Oblique","C1",1,"starboard",3.52,"381.0","1.0",0,31.458334,-120.21667,93.3,70,1952-06-08 04:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
195206,"YELLOWFIN","YE",30,"Oblique","C1",1,"starboard",3.81,"362.0","1.0",0,31.116667,-120.88333,93.3,80,1952-06-08 10:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 80"
195207,"CREST","CR",2,"Oblique","C1",1,"starboard",3.06,"467.0","0.25",0,34.908333,-121.21667,76.7,55,1952-07-10 03:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 55"
195207,"CREST","CR",3,"Oblique","C1",1,"starboard",3.41,"407.0","0.5",0,34.736668,-121.56333,76.7,60,1952-07-10 06:31:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 60"
195207,"CREST","CR",47,"Oblique","C1",1,"starboard",3.24,"425.0","1.0",0,32.816666,-123.9,80,100,1952-07-22 13:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 100"
195207,"CREST","CR",48,"Oblique","C1",1,"starboard",1.87,"553.0","1.0",0,33.15,-123.23333,80,90,1952-07-22 19:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 90"
195207,"CREST","CR",49,"Oblique","C1",1,"starboard",3.34,"422.0","1.0",0,33.416668,-122.583336,80,80,1952-07-23 00:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 80"
195207,"CREST","CR",50,"Oblique","C1",1,"starboard",2.92,"467.0","1.0",0,33.716667,-121.86667,80,70,1952-07-23 07:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 70"
195207,"CREST","CR",52,"Oblique","C1",1,"starboard",3.48,"367.0","0.25",0,34.05,-121.083336,80,60,1952-07-23 13:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 60"
195207,"CREST","CR",53,"Oblique","C1",1,"starboard",3.7,"375.0","1.0",0,34.316666,-120.8,80,55,1952-07-23 16:12:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 55"
195207,"CREST","CR",54,"Oblique","C1",1,"starboard",1.95,"355.0","1.0",0,34.416668,-120.541664,80,51,1952-07-23 18:03:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 51"
195207,"SPENCER F. BAIRD","SB",33,"Oblique","C1",1,"starboard",2.92,"470.0","1.0",0,30.833334,-121.6,93.3,90,1952-07-07 15:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 90"
195207,"SPENCER F. BAIRD","SB",34,"Oblique","C1",1,"starboard",2.82,"474.0","1.0",0,31.166666,-120.9,93.3,80,1952-07-07 20:31:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 80"
195207,"SPENCER F. BAIRD","SB",35,"Oblique","C1",1,"starboard",3.09,"456.0","1.0",0,31.483334,-120.24,93.3,70,1952-07-08 01:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
195207,"SPENCER F. BAIRD","SB",36,"Oblique","C1",1,"starboard",2.75,"472.0","0.5",0,31.833334,-119.566666,93.3,60,1952-07-08 05:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
195207,"SPENCER F. BAIRD","SB",37,"Oblique","C1",1,"starboard",3.02,"444.0","0.5",0,32,-119.24167,93.3,55,1952-07-08 08:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 55"
195207,"SPENCER F. BAIRD","SB",38,"Oblique","C1",1,"starboard",2.58,"510.0","0.5",0,32.166668,-118.886665,93.3,50,1952-07-08 11:50:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 50"
195207,"SPENCER F. BAIRD","SB",39,"Oblique","C1",1,"starboard",2.31,"510.0","0.5",0,32.33,-118.55,93.3,45,1952-07-08 14:11:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 45"
195207,"SPENCER F. BAIRD","SB",40,"Oblique","C1",1,"starboard",2.86,"483.0","1.0",0,32.5,-118.21667,93.3,40,1952-07-08 17:21:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 40"
195207,"SPENCER F. BAIRD","SB",41,"Oblique","C1",1,"starboard",3.14,"457.0","1.0",0,32.65,-117.84167,93.3,35,1952-07-08 19:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 35"
195207,"SPENCER F. BAIRD","SB",42,"Oblique","C1",1,"starboard",2.78,"496.0","1.0",0,32.8,-117.51667,93.3,30,1952-07-08 23:15:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 30"
195207,"SPENCER F. BAIRD","SB",44,"Oblique","C1",1,"starboard",2.86,"467.0","0.5",0,33.466667,-117.78333,90,28,1952-07-09 05:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 28"
195207,"SPENCER F. BAIRD","SB",45,"Oblique","C1",1,"starboard",3.07,"445.0","1.0",0,33.408333,-117.94,90,30,1952-07-09 07:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"30.0",92.1,"NaN","90 30"
195207,"SPENCER F. BAIRD","SB",46,"Oblique","C1",1,"starboard",2.68,"500.0","1.0",0,33.181667,-118.39167,90,37,1952-07-09 11:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 37"
195207,"SPENCER F. BAIRD","SB",47,"Oblique","C1",1,"starboard",3.08,"440.0","1.0",0,32.908333,-118.933334,90,45,1952-07-10 00:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 45"
195207,"SPENCER F. BAIRD","SB",48,"Oblique","C1",1,"starboard",3.02,"446.0","0.5",0,32.666668,-119.51667,90,53,1952-07-10 05:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 53"
195207,"SPENCER F. BAIRD","SB",49,"Oblique","C1",1,"starboard",2.71,"499.0","1.0",0,32.416668,-119.958336,90,60,1952-07-10 09:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
195207,"SPENCER F. BAIRD","SB",50,"Oblique","C1",1,"starboard",2.55,"487.0","1.0",0,32.008335,-120.71333,90,70,1952-07-10 15:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
195207,"SPENCER F. BAIRD","SB",51,"Oblique","C1",1,"starboard",3.15,"444.0","1.0",0,31.783333,-121.316666,90,80,1952-07-10 19:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
